0,8,211,202,4,0
1,109,10,205,1,0
2,3,177,163,3,0
3,109,231,147,5,0
4,109,228,152,5,0
5,70,162,123,0,0
6,96,14,202,1,0
7,2,194,159,3,0
8,3,192,163,3,0
9,83,6,171,1,0
10,90,9,165,1,0
11,24,217,161,2,0
12,3,200,129,3,0
13,80,14,166,1,0
14,68,154,102,0,0
15,25,235,165,2,0
16,110,215,122,5,0
17,83,6,167,1,0
18,69,129,125,0,0
19,25,214,198,2,0
20,2,206,160,3,0
21,9,238,200,4,0
22,25,242,197,2,0
23,70,150,126,0,0
24,8,231,203,4,0
25,2,196,160,3,0
26,109,225,154,5,0
27,110,215,123,5,0
28,110,199,123,5,0
29,69,146,101,0,0
30,8,229,166,4,0
31,8,227,164,4,0
32,8,227,164,4,0
33,8,232,168,4,0
34,2,197,132,3,0
35,8,223,168,4,0
36,24,211,198,2,0
37,25,225,198,2,0
38,116,17,215,1,0
39,8,241,199,4,0
40,2,212,156,3,0
41,90,8,199,1,0
42,71,149,126,0,0
43,110,210,157,5,0
44,2,190,161,3,0
45,110,213,126,5,0
46,25,217,162,2,0
47,24,212,161,2,0
48,67,45,108,0,0
49,70,161,100,0,0
50,96,8,165,1,0
51,110,217,126,5,0
52,25,235,164,2,0
53,69,150,106,0,0
54,69,172,106,0,1
55,110,213,133,5,1
56,1,180,152,3,1
57,110,219,135,5,1
58,69,180,113,0,1
59,96,7,187,1,1
60,25,235,177,2,1
61,110,213,139,5,1
62,109,210,145,5,1
63,83,6,160,1,1
64,110,214,113,5,1
65,83,6,159,1,1
66,8,225,162,4,1
67,8,235,153,4,1
68,25,221,156,2,1
69,8,231,158,4,1
70,68,169,93,0,1
71,2,199,122,3,1
72,2,193,147,3,1
73,25,208,189,2,1
74,110,229,147,5,1
75,2,218,142,3,1
76,2,212,146,3,1
77,70,153,120,0,1
78,8,222,194,4,1
79,69,154,120,0,1
80,96,13,200,1,1
81,3,207,119,3,1
82,7,217,154,4,1
83,25,212,152,2,1
84,25,232,154,2,1
85,80,10,159,1,1
86,83,7,148,1,1
87,67,163,97,0,1
88,2,205,123,3,1
89,110,213,120,5,1
90,25,206,190,2,1
91,70,138,124,0,1
92,25,226,193,2,1
93,2,207,148,3,1
94,26,229,189,2,1
95,101,10,196,1,1
96,69,160,121,0,1
97,98,14,199,1,1
98,9,228,198,4,1
99,67,149,95,0,1
100,8,217,153,4,1
101,7,216,156,4,1
102,2,200,130,3,1
103,110,215,115,5,1
104,25,222,156,2,1
105,110,214,121,5,1
106,8,222,163,4,1
107,83,6,161,1,1
108,108,21,209,1,2
109,25,223,198,2,2
110,8,226,203,4,2
111,70,166,118,0,2
112,26,238,194,2,2
113,26,234,193,2,2
114,110,199,157,5,2
115,103,20,205,1,2
116,109,224,156,5,2
117,24,220,167,2,2
118,8,220,160,4,2
119,8,224,163,4,2
120,109,208,124,5,2
121,110,220,125,5,2
122,25,225,163,2,2
123,25,232,166,2,2
124,9,228,169,4,2
125,87,13,171,1,2
126,3,180,156,3,2
127,2,175,155,3,2
128,8,217,207,4,2
129,69,155,121,0,2
130,69,166,121,0,2
131,109,219,157,5,2
132,25,234,195,2,2
133,109,208,156,5,2
134,2,185,162,3,2
135,83,6,168,1,2
136,3,195,128,3,2
137,3,195,127,3,2
138,8,228,161,4,2
139,8,228,161,4,2
140,25,230,163,2,2
141,25,236,163,2,2
142,3,204,127,3,2
143,2,195,129,3,2
144,69,128,126,0,2
145,83,5,188,1,2
146,8,216,210,4,2
147,69,166,119,0,2
148,2,212,155,3,2
149,8,234,208,4,2
150,69,155,123,0,2
151,69,150,126,0,2
152,90,11,205,1,2
153,110,214,118,5,2
154,83,6,165,1,2
155,69,145,100,0,2
156,36,8,165,1,2
157,80,9,165,1,2
158,109,202,121,5,2
159,67,153,107,0,2
160,3,199,132,3,2
161,109,213,125,5,2
162,2,179,157,3,3
163,70,134,129,0,3
164,103,12,209,1,3
165,9,229,201,4,3
166,109,229,149,5,3
167,98,15,208,1,3
168,25,228,198,2,3
169,25,222,201,2,3
170,9,221,210,4,3
171,3,197,128,3,3
172,2,193,126,3,3
173,3,193,127,3,3
174,109,219,119,5,3
175,80,9,165,1,3
176,2,196,125,3,3
177,55,8,167,1,3
178,2,199,131,3,3
179,67,154,102,0,3
180,25,213,192,2,3
181,25,214,194,2,3
182,8,215,204,4,3
183,101,10,196,1,3
184,26,239,194,2,3
185,98,14,201,1,3
186,25,231,193,2,3
187,83,8,188,1,3
188,109,205,154,5,3
189,110,211,116,5,3
190,110,214,118,5,3
191,68,143,98,0,3
192,3,201,132,3,3
193,8,231,161,4,3
194,25,228,161,2,3
195,83,6,165,1,3
196,8,231,160,4,3
197,8,224,164,4,3
198,68,127,122,0,3
199,8,225,197,4,3
200,110,215,154,5,3
201,25,239,191,2,3
202,2,213,152,3,3
203,69,157,119,0,3
204,109,208,148,5,3
205,110,207,151,5,3
206,70,149,126,0,3
207,2,204,125,3,3
208,68,148,99,0,3
209,7,217,161,4,3
210,8,228,161,4,3
211,70,165,96,0,3
212,110,211,117,5,3
213,66,9,165,1,3
214,69,166,98,0,3
215,25,225,162,2,3
216,70,147,126,0,4
217,8,215,202,4,4
218,8,214,210,4,4
219,9,236,202,4,4
220,2,208,159,3,4
221,2,205,160,3,4
222,2,200,160,3,4
223,25,235,202,2,4
224,3,197,164,3,4
225,110,206,132,5,4
226,2,197,131,3,4
227,2,195,132,3,4
228,110,209,132,5,4
229,26,226,169,2,4
230,8,227,173,4,4
231,83,6,175,1,4
232,80,13,167,1,4
233,110,206,133,5,4
234,8,210,204,4,4
235,111,12,211,1,4
236,24,229,204,2,4
237,9,236,201,4,4
238,98,14,207,1,4
239,69,150,131,0,4
240,25,229,198,2,4
241,3,194,163,3,4
242,25,240,205,2,4
243,110,215,120,5,4
244,110,204,124,5,4
245,110,206,128,5,4
246,25,226,166,2,4
247,68,154,103,0,4
248,68,147,107,0,4
249,9,229,175,4,4
250,2,198,135,3,4
251,8,227,175,4,4
252,111,10,204,1,4
253,70,137,124,0,4
254,2,181,162,3,4
255,109,229,146,5,4
256,109,231,147,5,4
257,109,233,151,5,4
