1296,73,151,93,0,0
1297,24,220,160,2,0
1298,110,177,142,5,0
1299,10,220,158,4,0
1300,10,219,163,4,0
1301,120,12,175,1,0
1302,25,231,160,2,0
1303,113,15,176,1,0
1304,110,213,133,5,0
1305,11,215,199,4,0
1306,10,204,194,4,0
1307,77,133,133,0,0
1308,11,212,200,4,0
1309,78,138,130,0,0
1310,111,185,181,5,0
1311,24,212,201,2,0
1312,111,167,182,5,0
1313,111,39,247,1,0
1314,24,195,165,2,0
1315,77,119,109,0,0
1316,10,228,168,4,0
1317,1,194,121,3,0
1318,110,215,125,5,0
1319,73,26,107,1,0
1320,111,15,171,1,0
1321,2,201,127,3,0
1322,72,144,107,0,0
1323,111,203,170,5,0
1324,111,196,176,5,0
1325,0,154,162,3,0
1326,109,28,222,1,0
1327,25,193,202,2,0
1328,177,139,164,3,0
1329,1,161,166,3,0
1330,9,182,214,4,0
1331,177,134,170,3,0
1332,8,172,163,4,0
1333,23,185,163,2,0
1334,9,233,166,4,0
1335,74,155,93,0,0
1336,116,22,172,1,0
1337,1,178,132,3,0
1338,125,9,166,1,0
1339,110,224,124,5,0
1340,109,12,171,1,0
1341,77,144,125,0,0
1342,78,139,128,0,0
1343,24,193,201,2,0
1344,112,33,223,1,0
1345,178,149,156,3,0
1346,24,186,207,2,0
1347,1,172,153,3,0
1348,25,195,195,2,0
1349,111,174,190,5,0
54,111,175,142,5,1
55,79,129,109,0,1
56,24,189,173,2,1
57,110,211,133,5,1
58,24,202,164,2,1
59,110,213,135,5,1
60,110,213,133,5,1
61,122,20,182,1,1
62,9,214,180,4,1
63,78,137,132,0,1
64,25,173,200,2,1
65,24,166,210,2,1
66,25,185,198,2,1
67,173,131,161,3,1
68,24,148,217,2,1
69,110,195,191,5,1
70,172,124,162,3,1
71,24,105,214,2,1
72,23,190,162,2,1
73,179,148,131,3,1
74,116,20,179,1,1
75,1,182,125,3,1
76,9,215,166,4,1
77,111,167,132,5,1
78,2,208,125,3,1
79,24,220,169,2,1
80,73,140,112,0,1
81,0,165,158,3,1
82,10,198,202,4,1
83,116,36,236,1,1
84,10,197,202,4,1
85,111,194,179,5,1
86,78,126,139,0,1
87,10,195,213,4,1
88,76,129,140,0,1
89,178,130,178,3,1
90,0,148,124,3,1
91,125,9,162,1,1
92,109,12,164,1,1
93,9,220,154,4,1
94,74,165,87,0,1
95,109,12,166,1,1
96,9,229,156,4,1
97,1,209,127,3,1
98,110,215,115,5,1
99,77,141,125,0,1
100,77,136,129,0,1
101,119,25,228,1,1
102,111,191,171,5,1
103,114,28,217,1,1
104,111,28,239,1,1
105,10,200,200,4,1
106,8,177,206,4,1
107,77,113,136,0,1
1242,73,146,105,0,2
1243,76,136,111,0,2
1244,74,136,108,0,2
1245,111,17,176,1,2
1246,111,14,180,1,2
1247,115,11,182,1,2
1248,1,199,132,3,2
1249,24,225,172,2,2
1250,109,221,134,5,2
1251,11,207,207,4,2
1252,77,133,136,0,2
1253,10,196,210,4,2
1254,0,155,167,3,2
1255,178,140,167,3,2
1256,24,161,215,2,2
1257,0,155,171,3,2
1258,177,122,172,3,2
1259,112,149,216,5,2
1260,1,191,123,3,2
1261,9,194,164,4,2
1262,116,15,174,1,2
1263,1,196,121,3,2
1264,9,225,162,4,2
1265,111,189,129,5,2
1266,23,229,166,2,2
1267,10,220,175,4,2
1268,23,216,177,2,2
1269,77,144,122,0,2
1270,111,202,165,5,2
1271,114,28,227,1,2
1272,10,207,196,4,2
1273,77,141,126,0,2
1274,111,175,186,5,2
1275,111,194,177,5,2
1276,9,188,206,4,2
1277,9,172,217,4,2
1278,23,168,166,2,2
1279,77,122,109,0,2
1280,110,234,122,5,2
1281,109,11,160,1,2
1282,110,218,126,5,2
1283,113,18,174,1,2
1284,24,238,165,2,2
1285,24,233,164,2,2
1286,120,3,170,1,2
1287,0,168,156,3,2
1288,25,197,199,2,2
1289,10,192,208,4,2
1290,111,200,180,5,2
1291,25,192,201,2,2
1292,78,118,138,0,2
1293,76,139,130,0,2
1294,0,155,163,3,2
1295,114,29,233,1,2
162,23,175,168,2,3
163,8,177,167,4,3
164,110,225,127,5,3
